game_id;profile_id;cluster;player_civ;map;CASTLE_Age Display Persistent 3;CASTLE_Archery Range;CASTLE_Arrowslit Emplacement;CASTLE_Atgeir Age1;CASTLE_Atgeir Age2;CASTLE_Atgeir Age3;CASTLE_Atgeir Upgrade Age2;CASTLE_Atgeir Upgrade Age3;CASTLE_Bogmadr Age2;CASTLE_Bogmadr Age3;CASTLE_Bogmadr Upgrade Age3;CASTLE_Border Settlements;CASTLE_Cavalry Damage 1;CASTLE_Cavalry Damage 2;CASTLE_Cavalry Damage 3;CASTLE_Cavalry Survivability 1;CASTLE_Cavalry Survivability 2;CASTLE_Cavalry Survivability 3;CASTLE_Chierosiphon;CASTLE_Crossbowman 3;CASTLE_Dromon;CASTLE_Extended Lines;CASTLE_Fireship;CASTLE_Food Gather 1;CASTLE_Food2 Fertilization;CASTLE_Gold Gather 1;CASTLE_Gold Mining Camp;CASTLE_Gristmill;CASTLE_Herbal Medicine;CASTLE_Hippodrome Horseman;CASTLE_Hippodrome Riddari;CASTLE_Hippodrome Scout;CASTLE_Horseman 2;CASTLE_Horseman 3;CASTLE_House;CASTLE_Hunting Villager;CASTLE_Landmark Age2 Cisterna Basilica;CASTLE_Landmark Age2 Galata Tower;CASTLE_Lumber Camp;CASTLE_Mangonel;CASTLE_Mangonel Emplacement;CASTLE_Market;CASTLE_Melee Infantry Damage 1;CASTLE_Melee Infantry Damage 2;CASTLE_Melee Infantry Survivability 1;CASTLE_Melee Infantry Survivability 2;CASTLE_Melee Infantry Survivability 3;CASTLE_Military Academy;CASTLE_Mining2 Shaft Mining;CASTLE_Monastery;CASTLE_Monk;CASTLE_Outpost;CASTLE_Palisade Gate;CASTLE_Palisade Wall;CASTLE_Ranged Infantry Damage 1;CASTLE_Ranged Infantry Damage 2;CASTLE_Ranged Infantry Survivability 1;CASTLE_Ranged Infantry Survivability 2;CASTLE_Rhomphaia;CASTLE_Riddari Age3;CASTLE_Ruinous Blinding;CASTLE_Scorpion;CASTLE_Scout;CASTLE_Siege Engineers;CASTLE_Siege Workshop;CASTLE_Silk Bowstring;CASTLE_Stable;CASTLE_Stone Gate;CASTLE_Stone Outpost;CASTLE_Stone Wall;CASTLE_Stronghold Arrows;CASTLE_Town Center;CASTLE_Trebuchet Cw;CASTLE_Tree Fell Rate;CASTLE_Varangian 3;CASTLE_Varangian Age2;CASTLE_Varangian Arsenal;CASTLE_Varangian Stronghold;CASTLE_Varangian Upgrade Age3;CASTLE_Varangian Warcamp;CASTLE_Villager;CASTLE_Wheat Field;CASTLE_Wheelbarrow;CASTLE_Wood Gather 1;CASTLE_Wood2 Lumber Preservation;DARK_Age Display Persistent 2;DARK_Atgeir Age1;DARK_Dock;DARK_Gold Mining Camp;DARK_Gristmill;DARK_House;DARK_Hunting Villager;DARK_Landmark Age1 Grand Winery;DARK_Landmark Age1 Hippodrome Of Constantinopol;DARK_Lumber Camp;DARK_Outpost;DARK_Palisade Gate;DARK_Palisade Wall;DARK_Scout;DARK_Sheep;DARK_Town Centre Capitol;DARK_Tree Fell Rate;DARK_Varangian Stronghold;DARK_Varangian Warcamp;DARK_Villager;DARK_Wheat Field;DARK_Wheelbarrow;FEUDAL_Age Display Persistent 2;FEUDAL_Age Display Persistent 3;FEUDAL_Archery Range;FEUDAL_Arrowslit Emplacement;FEUDAL_Atgeir Age1;FEUDAL_Atgeir Age2;FEUDAL_Atgeir Upgrade Age2;FEUDAL_Bogmadr Age2;FEUDAL_Border Settlements;FEUDAL_Cavalry Damage 1;FEUDAL_Cavalry Damage 2;FEUDAL_Cavalry Survivability 1;FEUDAL_Cavalry Survivability 2;FEUDAL_Chierosiphon;FEUDAL_Dock;FEUDAL_Dromon;FEUDAL_Extended Lines;FEUDAL_Fireship;FEUDAL_Food Gather 1;FEUDAL_Gold Gather 1;FEUDAL_Gold Mining Camp;FEUDAL_Gristmill;FEUDAL_Hippodrome Horseman;FEUDAL_Hippodrome Riddari;FEUDAL_Hippodrome Scout;FEUDAL_Horseman 2;FEUDAL_House;FEUDAL_Hunting Scout;FEUDAL_Hunting Villager;FEUDAL_Landmark Age1 Grand Winery;FEUDAL_Landmark Age1 Hippodrome Of Constantinopol;FEUDAL_Landmark Age2 Cisterna Basilica;FEUDAL_Landmark Age2 Galata Tower;FEUDAL_Lumber Camp;FEUDAL_Market;FEUDAL_Melee Infantry Damage 1;FEUDAL_Melee Infantry Damage 2;FEUDAL_Melee Infantry Survivability 1;FEUDAL_Melee Infantry Survivability 2;FEUDAL_Outpost;FEUDAL_Palisade Gate;FEUDAL_Palisade Wall;FEUDAL_Ranged Infantry Damage 1;FEUDAL_Ranged Infantry Damage 2;FEUDAL_Ranged Infantry Survivability 1;FEUDAL_Scout;FEUDAL_Siege Engineers;FEUDAL_Siege Survivability 1;FEUDAL_Silk Bowstring;FEUDAL_Stable;FEUDAL_Stone Outpost;FEUDAL_Stronghold Arrows;FEUDAL_Town Center;FEUDAL_Tree Fell Rate;FEUDAL_Varangian Age2;FEUDAL_Varangian Arsenal;FEUDAL_Varangian Stronghold;FEUDAL_Varangian Warcamp;FEUDAL_Villager;FEUDAL_War Galley;FEUDAL_Wheat Field;FEUDAL_Wheelbarrow;FEUDAL_Wood Gather 1
211791528;14119319;2;macedonian_dynasty;Gorge;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;4;0;8;0;0;0;4;4;0;0;2;10;4;0;4;0;48;0;0;2;0;0;0;0;2;2;36;0;0;0;2;0;0;0;0;0;0;0;2;0;20;2;2;2;8;16;0;2;0;4;0;0;4;0;0;0;2;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;44;4;8;4;50;0;28;2;2
211789106;14119319;2;macedonian_dynasty;Gorge;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;12;0;0;0;0;0;0;0;8;0;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;0;0;0;0;0;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;30;0;2;2;0;0;6;0;4;4;8;0;0;0;0;0;0;0;2;10;4;0;4;0;42;0;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;2;0;8;0;0;0;4;0;4;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;28;0;0;0;0
211670764;17252920;1;macedonian_dynasty;Cliffside;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;18;0;0;0;0;0;2;8;8;0;0;2;0;0;0;12;2;0;0;0;0;0;4;0;0;0;0;0;0;2;4;6;0;12;64;0;0;0;0;2;26;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;2;0;0;0;0;4;4;4;0;0;0;0;0;4;32;2;10;4;0;0;4;40;0;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;2;4;0;0;0;4;0;4;4;0;0;0;0;0;0;4;16;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;20;0;0;0;0
211666162;14119319;2;macedonian_dynasty;Dry Arabia;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;18;0;0;0;2;0;0;4;8;0;4;2;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;0;0;0;0;0;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;4;34;0;2;2;0;0;0;0;4;0;4;0;0;0;0;0;0;0;2;10;4;0;0;0;34;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;2;0;2;0;8;0;2;0;4;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;30;0;0;0;0
211641361;14119319;2;macedonian_dynasty;Dry Arabia;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;4;0;4;0;0;4;4;0;0;0;2;10;4;0;0;0;34;0;0;2;2;0;0;0;20;2;4;0;0;0;2;0;0;0;0;0;0;2;2;8;8;4;2;4;14;24;0;2;0;0;0;4;4;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;8;4;60;0;0;0;2
211638511;14119319;1;macedonian_dynasty;High View;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;12;0;0;0;0;0;0;4;4;0;0;2;2;0;0;8;2;0;4;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;4;26;0;0;2;0;0;0;0;4;4;8;0;0;0;0;0;0;0;2;10;4;0;0;0;38;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;2;0;2;10;8;0;0;0;4;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;36;0;0;0;0
211521299;14119319;1;macedonian_dynasty;King of the Hill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;0;0;0;0;0;0;0;2;10;4;0;0;0;38;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;30;0;0;0;0;2;2;0;16;4;2;2;24;24;0;2;0;4;0;0;12;0;2;0;2;2;0;0;0;0;0;0;0;2;0;0;8;0;0;0;0;88;4;12;4;62;0;0;0;2
211476649;14119319;2;macedonian_dynasty;Dry Arabia;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;6;0;0;0;0;0;2;0;4;0;0;0;0;0;0;12;2;0;0;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;22;0;2;0;2;0;0;0;4;0;4;0;0;0;4;0;0;0;2;10;4;0;0;0;34;0;0;2;0;0;0;8;8;2;4;0;0;0;0;0;0;0;0;0;0;2;0;4;4;2;2;2;6;20;0;0;0;4;0;4;4;0;0;0;0;0;4;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;44;0;16;0;2
211471086;14119319;2;macedonian_dynasty;Dry Arabia;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;18;0;0;0;2;0;0;4;8;0;2;2;0;0;0;20;2;0;4;4;0;0;0;0;0;0;0;0;0;2;8;10;0;4;28;2;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;36;0;2;2;2;0;6;0;4;0;8;0;0;0;0;0;0;0;2;10;4;0;4;0;42;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;2;0;2;2;8;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0
211467906;14119319;2;macedonian_dynasty;King of the Hill;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;12;0;0;0;2;0;0;8;8;0;0;2;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;6;0;4;40;0;0;0;0;2;30;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;8;0;0;32;0;2;2;0;2;6;0;4;4;8;0;0;4;0;0;0;0;2;10;4;0;4;0;42;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;2;8;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;26;0;0;0;0
211465955;14119319;1;macedonian_dynasty;Cliffside;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;4;0;0;0;0;0;0;8;0;0;4;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;2;10;4;0;0;0;36;0;2;2;0;0;0;0;0;0;10;0;2;0;2;0;0;0;0;0;0;2;2;4;4;2;2;2;32;16;0;2;0;4;0;0;12;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;8;4;52;0;0;0;2
211461882;14119319;1;macedonian_dynasty;Dry Arabia;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;0;18;0;0;0;2;0;0;4;8;0;0;2;0;0;0;20;2;0;4;4;0;0;0;0;0;0;0;0;0;2;8;8;0;0;0;0;0;0;0;2;32;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;4;0;0;4;40;8;0;2;2;0;0;0;4;4;8;0;0;0;0;0;0;0;2;10;4;0;0;0;38;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;4;0;0;0;4;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;22;0;0;0;0
211438489;14119319;1;macedonian_dynasty;High View;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;18;0;0;0;0;0;0;4;8;0;0;2;0;0;0;20;2;0;0;4;0;0;0;0;0;0;0;0;0;2;8;6;0;0;0;0;0;0;0;2;38;0;0;0;0;0;0;8;0;0;0;0;0;0;2;0;0;4;0;0;4;36;20;0;2;0;2;0;0;4;4;8;0;0;4;0;0;0;0;2;10;4;0;0;0;38;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;2;2;0;0;2;0;2;2;4;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;24;0;0;0;0
211435017;14119319;1;macedonian_dynasty;High View;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;8;0;0;0;4;0;0;0;2;10;4;0;0;0;38;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;2;2;0;8;2;4;2;14;24;0;2;0;4;0;0;4;0;0;0;2;2;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;44;4;8;0;62;0;8;0;2
210415514;14119319;2;macedonian_dynasty;King of the Hill;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;18;0;0;0;0;0;0;8;8;0;0;2;0;0;0;16;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;10;0;0;0;0;0;0;0;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;2;0;0;0;0;0;4;0;4;0;0;0;4;0;0;0;2;10;4;0;0;0;34;0;0;2;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;4;2;0;2;2;4;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;4;30;0;0;0;0
214462250;7727819;0;macedonian_dynasty;Relic River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;5;2;0;0;2;19;0;0;1;0;0;0;0;3;1;0;1;0;0;0;0;3;0;0;0;0;1;1;0;6;1;1;1;3;14;0;0;0;2;0;0;6;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;33;2;6;0;26;0;18;1;1
213553774;8840075;0;macedonian_dynasty;King of the Hill;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;0;0;0;0;0;0;0;2;0;1;1;0;0;0;6;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;16;0;1;1;0;1;0;0;2;0;2;0;0;2;0;0;0;0;1;5;2;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;6;4;0;1;0;0;0;0;2;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;16;0;0;0;0
215947039;24351343;2;macedonian_dynasty;High View;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;8;0;0;0;4;4;0;0;2;10;4;0;4;0;44;0;0;2;0;0;0;0;4;2;0;0;0;0;0;0;24;0;0;0;0;0;2;0;20;2;2;2;2;12;0;2;0;4;0;0;4;0;2;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;54;4;12;4;32;0;0;2;2
212294501;4309542;2;macedonian_dynasty;Gorge;2;0;0;0;32;0;0;2;2;0;0;0;0;0;0;2;2;0;0;12;0;0;0;0;0;2;0;0;0;0;0;0;0;0;16;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;60;2;0;0;0;0;0;8;0;4;0;0;0;4;0;0;0;2;10;4;0;0;4;40;0;0;2;0;0;0;0;8;2;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;4;0;0;4;16;0;62;0;20;0;0
210137541;8301702;2;macedonian_dynasty;Gorge;2;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;4;0;0;0;0;0;0;16;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;6;0;0;2;0;18;44;0;0;2;2;0;0;4;0;0;0;4;0;4;0;0;0;2;10;4;0;0;4;34;0;0;0;0;4;0;8;12;2;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;16;0;0;0;0;0;4;4;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;2;4;4;12;0;48;0;28;2;2
215737894;520130;2;macedonian_dynasty;Relic River;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;27;0;0;0;0;0;3;6;6;0;0;3;0;0;0;30;0;0;0;6;0;0;0;0;0;0;0;0;0;3;6;9;6;0;0;0;0;0;0;3;42;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;54;42;0;0;0;0;0;0;6;6;6;3;0;0;0;0;0;0;3;15;6;0;0;6;57;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;3;6;6;0;0;0;6;0;6;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;33;0;0;0;0
213432592;18282246;2;macedonian_dynasty;Gorge;3;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;0;0;0;0;0;0;6;6;6;0;0;0;6;0;0;0;3;15;6;0;0;6;51;0;0;3;0;0;0;9;30;3;24;0;0;0;3;0;0;0;0;0;0;0;3;0;6;3;3;3;30;30;0;0;0;6;0;0;6;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;84;0;36;3;3
213429774;18282246;2;macedonian_dynasty;Gorge;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;6;0;6;0;0;6;6;0;0;0;3;15;6;0;0;0;51;0;0;0;0;6;0;3;75;3;54;0;0;0;3;0;0;0;0;0;0;3;3;0;18;3;3;3;27;48;0;3;0;0;0;0;6;6;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;6;12;6;96;0;42;3;3
213248267;17252920;2;macedonian_dynasty;Gorge;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;0;0;4;0;4;0;0;0;4;0;0;0;2;10;4;0;0;4;38;0;0;2;0;0;2;0;26;2;12;0;0;0;2;0;0;0;0;0;0;0;0;8;8;2;4;2;8;20;0;0;0;4;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;18;4;12;0;54;0;0;0;0
215291660;6640305;0;macedonian_dynasty;Cliffside;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;1;5;2;0;0;0;17;0;0;1;0;0;0;3;11;1;9;0;1;0;0;0;0;0;0;0;0;1;1;2;4;2;1;3;5;12;0;0;0;0;0;0;6;0;1;0;1;0;4;0;0;1;0;0;0;0;0;0;0;0;1;2;1;10;4;8;2;52;0;8;1;1
215042700;2806642;1;macedonian_dynasty;Sunkenlands;2;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;4;0;0;2;0;0;0;20;0;4;0;4;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;40;0;2;2;0;0;0;0;4;4;4;0;0;0;4;0;0;0;2;10;4;0;0;0;36;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;2;0;2;4;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;22;0;0;0;0
216003385;1492832;2;macedonian_dynasty;Gorge;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;18;0;0;0;0;0;2;4;4;0;0;2;2;0;0;20;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;32;16;2;0;0;0;0;0;4;0;4;0;0;0;4;0;0;0;4;10;4;0;0;4;36;0;0;2;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;4;4;2;0;2;0;4;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;28;0;0;0;0
215642698;16421070;2;macedonian_dynasty;Sunkenlands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;6;0;0;3;15;6;0;0;6;57;0;0;3;0;0;0;0;63;3;6;3;0;0;0;0;36;0;0;0;0;3;3;6;12;3;3;3;6;36;0;3;0;6;0;0;12;0;3;0;3;3;0;6;78;0;0;0;0;3;0;0;0;0;0;0;3;96;6;18;0;93;0;24;3;3
215553746;16421070;2;macedonian_dynasty;Cliffside;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;4;0;0;0;4;8;0;0;2;10;4;0;4;4;46;0;0;2;0;0;0;0;24;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;12;2;4;2;6;20;0;2;0;4;0;0;4;0;2;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;4;8;0;54;0;32;2;2
215451805;16421070;2;macedonian_dynasty;Cliffside;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;6;0;0;3;15;6;0;0;6;60;0;0;3;0;0;0;3;0;3;3;0;0;0;0;0;30;0;0;0;0;3;3;0;18;3;9;3;9;36;0;3;0;6;0;0;18;0;3;3;3;3;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;114;6;24;0;90;0;0;3;3
214944812;16421070;2;macedonian_dynasty;Cliffside;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;2;10;4;0;0;4;38;0;0;2;0;0;2;2;28;2;2;0;0;0;0;0;0;0;0;0;0;2;2;8;16;4;2;6;4;24;0;2;0;4;0;0;8;0;2;0;2;2;16;0;0;0;0;0;0;2;0;0;0;0;2;0;2;52;4;8;0;62;0;28;2;2
